date,temp,rain,sunshine,insolation,solar,div_solar,cloud_amount,cloud_level,cloud_ceiling,snow,dust_pm25,dust_pm10
2018-02-25 22:00,-0.4,0,0,0,0,0,0,0,0,0,35,16
2018-02-25 23:00,-1.2,0,0,0,0,0,0,0,0,0,37,23
2018-02-26 0:00,-2.5,0,0,0,0,0,0,0,0,0,42,31
2018-02-26 1:00,-3,0,0,0,0,0,0,0,0,0,37,22
2018-02-26 2:00,-3.4,0,0,0,0,0,0,0,0,0,33,23
2018-02-26 3:00,-3.1,0,0,0,0,0,0,0,0,0,34,20
2018-02-26 4:00,-3.5,0,0,0,0,0,0,0,0,0,33,24
2018-02-26 5:00,-3.5,0,0,0,0,0,0,0,0,0,34,23
2018-02-26 6:00,-3.8,0,0,0,0,0,0,0,0,0,37,28
2018-02-26 7:00,-3.5,0,0,0,6000,6,0,0,0,0,43,28
2018-02-26 8:00,-2.8,0,0.5,0.12,134400,134.4,0,0,0,0,55,39
2018-02-26 9:00,-0.2,0,1,0.65,512400,512.4,0,0,0,0,71,49
2018-02-26 10:00,1.3,0,1,1.21,1051200,1051.2,0,0,0,0,58,41
2018-02-26 11:00,3,0,1,1.62,1188000,1188,3,0,0,0,59,41
2018-02-26 12:00,5.4,0,1,1.97,1210800,1210.8,0,0,0,0,62,44
2018-02-26 13:00,7.2,0,1,2.13,1146000,1146,0,0,0,0,73,51
2018-02-26 14:00,9.4,0,1,2.07,982800,982.8,1,0,0,0,74,51
2018-02-26 15:00,9.8,0,1,1.79,715200,715.2,0,0,0,0,74,51
2018-02-26 16:00,10.2,0,1,1.37,381600,381.6,0,0,0,0,74,51
2018-02-26 17:00,8.3,0,1,0.85,93600,93.6,0,0,0,0,59,38
2018-02-26 18:00,5.9,0,0.9,0.31,3600,3.6,0,0,0,0,68,47
2018-02-26 19:00,4.3,0,0,0.01,0,0,0,0,0,0,90,55
2018-02-26 20:00,2.9,0,0,0,0,0,0,0,0,0,91,66
2018-02-26 21:00,1,0,0,0,0,0,0,0,0,0,59,41
2018-02-26 22:00,0.4,0,0,0,0,0,0,0,0,0,81,55
2018-02-26 23:00,0.9,0,0,0,0,0,0,3,38,0,170,128
2018-02-27 0:00,0.4,0,0,0,0,0,6,6,38,0,123,114
2018-02-27 1:00,-0.6,0,0,0,0,0,0,3,37,0,106,92
2018-02-27 2:00,-1.1,0,0,0,0,0,0,4,38,0,92,76
2018-02-27 3:00,-1.5,0,0,0,0,0,3,3,40,0,117,100
2018-02-27 4:00,-2.1,0,0,0,0,0,0,0,0,0,111,94
2018-02-27 5:00,-1.6,0,0,0,0,0,0,0,0,0,93,73
2018-02-27 6:00,-2.6,0,0,0,0,0,0,0,0,0,114,87
2018-02-27 7:00,-0.4,0,0,0,0,0,9,9,13,0,123,101
2018-02-27 8:00,0.5,0,0,0,1200,1.2,9,9,11,0,137,113
2018-02-27 9:00,1.4,0,0,0.06,37200,37.2,9,9,11,0,123,93
2018-02-27 10:00,2.7,0,0,0.15,105600,105.6,9,9,10,0,132,107
2018-02-27 11:00,4.6,0,0,0.34,163200,163.2,9,9,9,0,115,87
2018-02-27 12:00,4.9,0,0,0.32,154800,154.8,9,9,8,0,113,90
2018-02-27 13:00,5.4,0,0,0.26,134400,134.4,10,10,7,0,95,73
2018-02-27 14:00,6.6,0,0,0.34,140400,140.4,10,10,6,0,81,62
2018-02-27 15:00,6.7,0,0,0.38,111600,111.6,10,5,6,0,84,58
2018-02-27 16:00,7.4,0,0,0.26,76800,76.8,10,6,6,0,91,60
2018-02-27 17:00,7.6,0,0,0.25,31200,31.2,9,5,30,0,102,69
2018-02-27 18:00,6.8,0,0,0.15,1200,1.2,9,5,30,0,103,70
2018-02-27 19:00,5,0,0,0,0,0,0,10,0,0,104,67
2018-02-27 20:00,5.8,0,0,0,0,0,0,10,10,0,156,103
2018-02-27 21:00,5.8,0,0,0,0,0,10,6,11,0,129,94
2018-02-27 22:00,5.4,0,0,0,0,0,0,10,9,0,124,86
2018-02-27 23:00,5.4,0,0,0,0,0,0,1,0,0,113,77
2018-02-28 0:00,5.3,0,0,0,0,0,10,3,10,0,108,78
2018-02-28 1:00,5.4,0,0,0,0,0,0,0,0,0,104,76
2018-02-28 2:00,5.5,0,0,0,0,0,0,1,0,0,115,82
2018-02-28 3:00,5,0,0,0,0,0,10,10,30,0,110,78
2018-02-28 4:00,4.6,0,0,0,0,0,10,10,30,0,105,77
2018-02-28 5:00,4.4,0,0,0,0,0,10,10,37,0,114,81
2018-02-28 6:00,5.2,0,0,0,0,0,10,10,30,0,122,82
2018-02-28 7:00,5.9,0,0,0,0,0,10,10,29,0,114,73
2018-02-28 8:00,6.2,0,0,0.01,14400,14.4,10,10,27,0,110,80
2018-02-28 9:00,6.7,0,0,0.11,56400,56.4,10,10,30,0,116,84
2018-02-28 10:00,7.6,0,0,0.19,115200,115.2,10,2,10,0,100,66
2018-02-28 11:00,8.5,0,0,0.27,144000,144,10,2,17,0,98,62
2018-02-28 12:00,8.6,0,0,0.31,85200,85.2,10,4,14,0,93,59
2018-02-28 13:00,6.5,0,0,0.13,34800,34.8,10,8,8,0,78,44
2018-02-28 14:00,5.8,0,0,0.12,14400,14.4,10,8,8,0,60,37
2018-02-28 15:00,5.5,5.1,0,0.1,9600,9.6,10,9,10,0,45,25
2018-02-28 16:00,5.1,0,0,0.04,0,0,10,9,9,0,28,15
2018-02-28 17:00,4.7,0,0,0.01,0,0,10,9,10,0,21,8
2018-02-28 18:00,4.6,10.8,0,0,0,0,10,9,11,0,15,7
2018-02-28 19:00,3.9,0,0,0,0,0,10,9,9,0,14,4
2018-02-28 20:00,5.2,0,0,0,0,0,10,8,10,0,20,7
2018-02-28 21:00,3.5,6.3,0,0,0,0,10,5,5,0,10,2
2018-02-28 22:00,2.7,0,0,0,0,0,10,9,6,0,6,2
2018-02-28 23:00,2.8,0,0,0,0,0,10,5,3,0,6,1
2018-03-01 0:00,2.4,0.7,0,0,0,0,10,4,0,0,7,2
2018-03-01 1:00,2.6,0,0,0,0,0,10,9,9,0,9,2
2018-03-01 2:00,2.1,0,0,0,0,0,0,9,2,0,26,11
2018-03-01 3:00,2.2,0.2,0,0,0,0,10,7,10,0,22,11
2018-03-01 4:00,2.2,0,0,0,0,0,10,7,2,0,20,9
2018-03-01 5:00,2.5,0,0,0,0,0,10,9,2,0,25,14
2018-03-01 6:00,3.1,2.7,0,0,0,0,10,7,2,0,72,52
2018-03-01 7:00,2.3,0,0,0,2400,2.4,10,8,2,0,91,71
2018-03-01 8:00,1.4,0,0,0.05,19200,19.2,8,8,4,0,48,35
2018-03-01 9:00,-0.1,0,0,0.17,304800,304.8,9,9,6,0,68,47
2018-03-01 10:00,0.8,0,0.8,1.07,883200,883.2,3,3,6,0,75,54
2018-03-01 11:00,1.2,0,1,1.73,1087200,1087.2,2,2,8,0,67,56
2018-03-01 12:00,0.9,0,1,1.9,1208400,1208.4,2,2,11,0,64,47
2018-03-01 13:00,1.2,0,1,2.13,1245600,1245.6,2,2,12,0,59,39
2018-03-01 14:00,2.1,0,1,2.01,1050000,1050,4,4,12,0,57,42
2018-03-01 15:00,2,0,1,1.92,765600,765.6,1,1,13,0,55,38
2018-03-01 16:00,1.4,0,1,1.47,386400,386.4,2,2,13,0,55,42
2018-03-01 17:00,0.4,0,1,0.92,103200,103.2,1,1,12,0,57,35
2018-03-01 18:00,-0.9,0,0.7,0.3,6000,6,5,2,12,0,51,33
2018-03-01 19:00,-1.5,0,0.1,0.02,0,0,0,0,0,0,51,29
2018-03-01 20:00,-1.8,0,0,0,0,0,0,0,0,0,50,36
2018-03-01 21:00,-2.1,0,0,0,0,0,0,0,0,0,50,28
2018-03-01 22:00,-2.7,0,0,0,0,0,0,0,0,0,46,36
2018-03-01 23:00,-3.2,0,0,0,0,0,0,0,0,0,46,29
2018-03-02 0:00,-3.7,0,0,0,0,0,7,0,0,0,47,37
2018-03-02 1:00,-3.9,0,0,0,0,0,0,0,0,0,47,27
2018-03-02 2:00,-4.2,0,0,0,0,0,0,0,0,0,53,23
2018-03-02 3:00,-4.6,0,0,0,0,0,0,0,0,0,63,18
2018-03-02 4:00,-5.1,0,0,0,0,0,0,0,0,0,70,19
2018-03-02 5:00,-5.4,0,0,0,0,0,0,0,0,0,76,17
2018-03-02 6:00,-5.6,0,0,0,0,0,0,0,0,0,81,20
2018-03-02 7:00,-6.1,0,0,0,10800,10.8,0,0,0,0,88,19
2018-03-02 8:00,-4.3,0,0.7,0.15,158400,158.4,0,0,0,0,88,26
2018-03-02 9:00,-2.6,0,1,0.69,667200,667.2,0,0,0,0,95,27
2018-03-02 10:00,-1.3,0,1,1.29,1130400,1130.4,0,0,0,0,95,32
2018-03-02 11:00,0.2,0,1,1.77,1248000,1248,0,0,0,0,88,27
2018-03-02 12:00,1.1,0,1,2.08,1276800,1276.8,0,0,0,0,83,23
2018-03-02 13:00,3.6,0,1,2.2,1207200,1207.2,0,0,0,0,67,16
2018-03-02 14:00,3.3,0,1,2.2,1021200,1021.2,4,0,0,0,67,19
2018-03-02 15:00,4.5,0,1,1.92,772800,772.8,1,0,0,0,71,25
2018-03-02 16:00,5.9,0,1,1.52,410400,410.4,0,0,0,0,75,27
2018-03-02 17:00,5.2,0,1,0.93,99600,99.6,1,0,0,0,78,29
2018-03-02 18:00,3.6,0,1,0.35,7200,7.2,0,0,0,0,74,30
2018-03-02 19:00,1.9,0,0,0.02,0,0,0,0,0,0,66,20
2018-03-02 20:00,1.2,0,0,0,0,0,0,0,0,0,59,21
2018-03-02 21:00,1.8,0,0,0,0,0,9,9,12,0,62,21
2018-03-02 22:00,0.8,0,0,0,0,0,0,8,21,0,66,26
2018-03-02 23:00,0.3,0,0,0,0,0,0,1,20,0,65,27
2018-03-03 0:00,1,0,0,0,0,0,8,8,12,0,63,35
2018-03-03 1:00,1.3,0,0,0,0,0,0,6,19,0,59,26
2018-03-03 2:00,1.1,0,0,0,0,0,0,10,20,0,70,37
2018-03-03 3:00,1.3,0,0,0,0,0,9,9,12,0,80,39
2018-03-03 4:00,1.3,0,0,0,0,0,9,9,12,0,74,34
2018-03-03 5:00,1.4,0,0,0,0,0,9,9,12,0,68,29
2018-03-03 6:00,0.1,0,0,0,0,0,0,0,0,0,74,40
2018-03-03 7:00,-0.6,0,0,0,13200,13.2,0,0,0,0,75,39
2018-03-03 8:00,2.2,0,0.5,0.14,157200,157.2,0,0,0,0,69,46
2018-03-03 9:00,4.6,0,1,0.65,643200,643.2,0,0,0,0,61,41
2018-03-03 10:00,7.1,0,1,1.23,1072800,1072.8,0,0,0,0,54,44
2018-03-03 11:00,9,0,1,1.71,1184400,1184.4,0,0,0,0,51,28
2018-03-03 12:00,11.8,0,1,2.03,1190400,1190.4,0,0,0,0,46,23
2018-03-03 13:00,13.3,0,1,2.16,1106400,1106.4,0,0,0,0,46,18
2018-03-03 14:00,14.7,0,1,2.09,927600,927.6,1,0,0,0,50,15
2018-03-03 15:00,15.8,0,1,1.8,685200,685.2,1,0,0,0,61,19
2018-03-03 16:00,15.9,0,1,1.4,366000,366,1,0,0,0,55,19
2018-03-03 17:00,15.4,0,1,0.85,99600,99.6,0,0,0,0,52,19
2018-03-03 18:00,13.5,0,0.9,0.32,8400,8.4,6,1,10,0,43,16
2018-03-03 19:00,12.5,0,0.1,0.02,0,0,0,10,16,0,43,15
2018-03-03 20:00,10.7,0,0,0,0,0,0,9,16,0,52,32
2018-03-03 21:00,10.4,0,0,0,0,0,9,9,8,0,46,22
2018-03-03 22:00,10.3,0,0,0,0,0,0,9,7,0,42,22
2018-03-03 23:00,9.9,0,0,0,0,0,10,10,5,0,41,17
2018-03-04 0:00,9,0,0,0,0,0,9,9,7,0,44,19
2018-03-04 1:00,8.8,0,0,0,0,0,0,7,7,0,42,17
2018-03-04 2:00,8.4,0,0,0,0,0,0,10,0,0,59,29
2018-03-04 3:00,8.7,0,0,0,0,0,10,8,7,0,56,26
2018-03-04 4:00,8.5,0,0,0,0,0,10,9,5,0,55,24
2018-03-04 5:00,8.8,0,0,0,0,0,10,9,5,0,49,23
2018-03-04 6:00,8.2,0,0,0,0,0,10,10,4,0,49,21
2018-03-04 7:00,7.9,0,0,0,0,0,10,10,4,0,45,23
2018-03-04 8:00,8.2,0,0,0.01,20400,20.4,10,10,4,0,42,22
2018-03-04 9:00,8.7,1.8,0,0.18,404400,404.4,10,10,7,0,39,22
2018-03-04 10:00,9.9,0,0,0.59,120000,120,10,7,10,0,34,15
2018-03-04 11:00,10.7,0,0,0.39,162000,162,10,10,5,0,22,13
2018-03-04 12:00,11.9,0,0,0.44,112800,112.8,10,10,5,0,31,17
2018-03-04 13:00,12.4,0,0,0.37,147600,147.6,10,10,5,0,36,18
2018-03-04 14:00,12.1,0,0,0.34,126000,126,10,10,5,0,33,15
2018-03-04 15:00,13.5,0,0.1,0.66,82800,82.8,9,9,12,0,32,14
2018-03-04 16:00,13.6,0,0,0.75,128400,128.4,10,7,10,0,28,9
2018-03-04 17:00,13.5,0,0,0.48,27600,27.6,10,8,10,0,18,7
2018-03-04 18:00,13,0,0,0.08,0,0,10,8,10,0,19,5
2018-03-04 19:00,13.2,0,0,0,0,0,0,10,15,0,17,5
2018-03-04 20:00,12.5,0,0,0,0,0,10,9,5,0,22,7
2018-03-04 21:00,11.2,1.9,0,0,0,0,10,9,5,0,18,3
2018-03-04 22:00,10.6,0,0,0,0,0,10,9,3,0,10,2
2018-03-04 23:00,10.6,0,0,0,0,0,10,6,4,0,9,1
2018-03-05 0:00,9.5,9.4,0,0,0,0,10,9,0,0,7,1
2018-03-05 1:00,8.7,0,0,0,0,0,10,6,5,0,5,2
2018-03-05 2:00,7.8,0,0,0,0,0,10,5,4,0,3,2
2018-03-05 3:00,7.1,3.6,0,0,0,0,10,4,4,0,2,2
2018-03-05 4:00,6,0,0,0,0,0,10,4,4,0,2,2
2018-03-05 5:00,5.5,0,0,0,0,0,10,4,5,0,1,1
2018-03-05 6:00,5.1,2.1,0,0,0,0,10,1,5,0,4,1
2018-03-05 7:00,4.5,0,0,0,0,0,10,8,5,0,6,2
2018-03-05 8:00,4.2,0,0,0.02,19200,19.2,10,7,7,0,5,1
2018-03-05 9:00,4.4,1.4,0,0.08,184800,184.8,10,7,7,0,8,2
2018-03-05 10:00,4.9,0,0,0.45,722400,722.4,9,9,10,0,8,1
2018-03-05 11:00,5.8,0,0.6,1.26,1024800,1024.8,8,8,10,0,9,2
2018-03-05 12:00,6.8,0.1,0.5,1.41,1278000,1278,8,7,10,0,9,2
2018-03-05 13:00,8.3,0,1,1.74,1246800,1246.8,7,7,10,0,14,1
2018-03-05 14:00,9.5,0,0.9,1.99,975600,975.6,3,3,13,0,20,5
2018-03-05 15:00,9.8,0,1,2.02,760800,760.8,3,0,0,0,27,9
2018-03-05 16:00,10.4,0,1,1.53,456000,456,2,0,0,0,27,7
2018-03-05 17:00,9.5,0,1,1.04,104400,104.4,0,0,0,0,24,7
2018-03-05 18:00,8.4,0,1,0.42,7200,7.2,2,2,10,0,23,5
2018-03-05 19:00,6.6,0,0.2,0.03,0,0,0,1,0,0,31,14
2018-03-05 20:00,5.7,0,0,0,0,0,0,0,0,0,26,8
2018-03-05 21:00,4.5,0,0,0,0,0,3,3,10,0,32,11
2018-03-05 22:00,3.8,0,0,0,0,0,0,0,0,0,32,13
2018-03-05 23:00,2.7,0,0,0,0,0,0,0,0,0,20,4
2018-03-06 0:00,2.1,0,0,0,0,0,0,0,0,0,18,3
2018-03-06 1:00,1.6,0,0,0,0,0,0,0,0,0,17,5
2018-03-06 2:00,0.8,0,0,0,0,0,0,0,0,0,20,7
2018-03-06 3:00,-0.8,0,0,0,0,0,0,0,0,0,27,11
2018-03-06 4:00,-1.6,0,0,0,0,0,0,0,0,0,25,10
2018-03-06 5:00,-1.6,0,0,0,0,0,0,0,0,0,34,17
2018-03-06 6:00,-1.6,0,0,0,0,0,0,0,0,0,34,19
2018-03-06 7:00,-1.8,0,0,0,20400,20.4,0,0,0,0,38,20
2018-03-06 8:00,0.9,0,0.7,0.19,184800,184.8,0,0,0,0,50,29
2018-03-06 9:00,3.7,0,1,0.76,794400,794.4,0,0,0,0,41,22
2018-03-06 10:00,5.1,0,1,1.35,1152000,1152,0,0,0,0,38,16
2018-03-06 11:00,7.4,0,1,1.8,1238400,1238.4,0,0,0,0,48,27
2018-03-06 12:00,8.9,0,1,2.14,1261200,1261.2,3,0,0,0,54,36
2018-03-06 13:00,10.7,0,1,2.3,1005600,1005.6,3,0,0,0,54,36
2018-03-06 14:00,10.9,0,1,2.01,819600,819.6,7,0,0,0,54,36
2018-03-06 15:00,11.3,0,1,1.78,646800,646.8,6,0,0,0,35,18
2018-03-06 16:00,9.5,0,1,1.41,399600,399.6,5,0,0,0,43,21
2018-03-06 17:00,8.9,0,1,0.88,99600,99.6,0,0,0,0,49,19
2018-03-06 18:00,6.7,0,1,0.38,6000,6,2,0,0,0,45,16
2018-03-06 19:00,5.2,0,0.2,0.02,0,0,0,0,0,0,51,22
2018-03-06 20:00,3.7,0,0,0,0,0,0,0,0,0,94,55
2018-03-06 21:00,3.2,0,0,0,0,0,2,0,0,0,73,49
2018-03-06 22:00,2.8,0,0,0,0,0,0,6,60,0,67,34
2018-03-06 23:00,1,0,0,0,0,0,0,0,0,0,58,30
2018-03-07 0:00,0.8,0,0,0,0,0,6,0,0,0,57,34
2018-03-07 1:00,1.2,0,0,0,0,0,0,0,0,0,67,37
2018-03-07 2:00,0.3,0,0,0,0,0,0,0,0,0,80,54
2018-03-07 3:00,3.3,0,0,0,0,0,8,0,0,0,80,51
2018-03-07 4:00,3.6,0,0,0,0,0,8,0,0,0,61,44
2018-03-07 5:00,3.4,0,0,0,0,0,4,0,0,0,43,22
2018-03-07 6:00,3.3,0,0,0,0,0,3,0,0,0,42,23
2018-03-07 7:00,3.2,0,0,0,18000,18,4,0,0,0,40,21
2018-03-07 8:00,4,0,0.4,0.2,153600,153.6,6,0,0,0,41,23
2018-03-07 9:00,4.8,0,0.2,0.45,253200,253.2,8,0,0,0,48,25
2018-03-07 10:00,5.8,0,0.3,0.78,810000,810,8,0,0,0,39,19
2018-03-07 11:00,7.7,0,1,1.44,874800,874.8,7,0,0,0,42,17
2018-03-07 12:00,9.4,0,0.9,1.59,494400,494.4,8,8,30,0,38,15
2018-03-07 13:00,10,0,0.3,1.38,541200,541.2,8,8,33,0,36,14
2018-03-07 14:00,10.1,0,0,1.02,433200,433.2,7,2,30,0,41,19
2018-03-07 15:00,11.5,0,0.4,1.18,543600,543.6,7,0,0,0,45,19
2018-03-07 16:00,10.7,0,0.7,1.21,247200,247.2,6,6,32,0,38,15
2018-03-07 17:00,10,0,0,0.37,66000,66,10,2,15,0,35,11
2018-03-07 18:00,9.1,0,0,0.1,2400,2.4,10,2,14,0,35,16
2018-03-07 19:00,8.6,0,0,0.02,0,0,0,10,0,0,50,28
2018-03-07 20:00,8.4,0,0,0,0,0,0,0,18,0,57,40
2018-03-07 21:00,7.1,0,0,0,0,0,10,3,10,0,40,20
2018-03-07 22:00,5.3,0,0,0,0,0,10,8,7,0,33,10
2018-03-07 23:00,4.3,0,0,0,0,0,10,8,4,0,21,7
2018-03-08 0:00,3.8,2.5,0,0,0,0,10,8,4,0,19,8
2018-03-08 1:00,3.3,0,0,0,0,0,10,8,3,0,15,4
2018-03-08 2:00,2.9,0,0,0,0,0,10,8,3,0,18,7
2018-03-08 3:00,2.7,3.3,0,0,0,0,10,8,3,0,12,2
2018-03-08 4:00,2.5,0,0,0,0,0,10,8,3,0,10,2
2018-03-08 5:00,2.5,0,0,0,0,0,10,8,4,0,15,7
2018-03-08 6:00,2.5,2.1,0,0,0,0,10,7,4,0,23,15
2018-03-08 7:00,2.9,0,0,0,0,0,10,7,5,0,25,14
2018-03-08 8:00,3.2,0,0,0.02,31200,31.2,10,7,4,0,24,16
2018-03-08 9:00,3.5,1.3,0,0.13,91200,91.2,10,9,6,0,31,20
2018-03-08 10:00,4.3,0,0,0.46,342000,342,10,9,5,0,33,24
2018-03-08 11:00,5.2,0,0,0.61,448800,448.8,9,9,5,0,35,26
2018-03-08 12:00,6.8,0.2,0.1,0.91,486000,486,9,9,4,0,33,23
2018-03-08 13:00,6.1,0,0.1,0.53,690000,690,9,9,6,0,36,22
2018-03-08 14:00,8.1,0,0.1,0.82,430800,430.8,7,7,8,0,46,33
2018-03-08 15:00,8.4,0,0.5,1.16,352800,352.8,9,9,10,0,70,48
2018-03-08 16:00,7.1,0,0.7,0.99,337200,337.2,9,9,11,0,85,65
2018-03-08 17:00,6.9,0,1,0.85,129600,129.6,8,8,13,0,75,57
2018-03-08 18:00,5.3,0,0.6,0.35,12000,12,1,1,8,0,74,60
2018-03-08 19:00,4.3,0,0,0.02,0,0,0,0,0,0,81,61
2018-03-08 20:00,3.7,0,0,0,0,0,0,1,0,0,84,64
2018-03-08 21:00,3.1,0,0,0,0,0,0,0,0,0,89,68
2018-03-08 22:00,2.3,0,0,0,0,0,0,7,0,0,96,76
2018-03-08 23:00,1.7,0,0,0,0,0,0,7,11,0,80,68
2018-03-09 0:00,2,0,0,0,0,0,9,9,11,0,80,66
2018-03-09 1:00,2.4,0,0,0,0,0,0,10,9,0,80,62
2018-03-09 2:00,2.5,0,0,0,0,0,0,10,11,0,80,64
2018-03-09 3:00,2.1,0,0,0,0,0,8,8,13,0,78,59
2018-03-09 4:00,2.4,0,0,0,0,0,9,9,10,0,84,62
2018-03-09 5:00,1.9,0,0,0,0,0,9,9,9,0,82,63
2018-03-09 6:00,2.1,0,0,0,0,0,9,9,6,0,87,66
2018-03-09 7:00,1.7,0,0,0,16800,16.8,6,6,10,0,74,54
2018-03-09 8:00,2.1,0,0,0.13,184800,184.8,4,4,16,0,70,52
2018-03-09 9:00,3.7,0,0.5,0.56,349200,349.2,2,2,15,0,78,58
2018-03-09 10:00,5.8,0,0.9,1.07,348000,348,5,5,10,0,81,61
2018-03-09 11:00,6.6,0,0.9,1.47,608400,608.4,9,9,7,0,62,39
2018-03-09 12:00,7.2,0,0.3,1.14,556800,556.8,8,8,14,0,83,39
2018-03-09 13:00,8.2,0,0.5,1.33,741600,741.6,9,9,12,0,85,27
2018-03-09 14:00,8.3,0,0.4,1.28,528000,528,9,9,11,0,79,53
2018-03-09 15:00,8.9,0,0.7,1.37,601200,601.2,9,9,10,0,60,35
2018-03-09 16:00,8.3,0,0.7,0.94,397200,397.2,7,7,10,0,60,39
2018-03-09 17:00,7.9,0,1,0.99,129600,129.6,6,6,10,0,68,40
2018-03-09 18:00,5.8,0,0.9,0.38,14400,14.4,2,2,14,0,48,26
2018-03-09 19:00,4.3,0,0,0.03,0,0,0,0,0,0,49,26
2018-03-09 20:00,3.6,0,0,0,0,0,0,0,0,0,62,42
2018-03-09 21:00,2.3,0,0,0,0,0,0,0,0,0,50,32
2018-03-09 22:00,1.4,0,0,0,0,0,0,0,0,0,51,37
2018-03-09 23:00,1.8,0,0,0,0,0,0,8,8,0,49,33
2018-03-10 0:00,2.3,0,0,0,0,0,9,9,9,0,52,42
2018-03-10 1:00,1.1,0,0,0,0,0,0,5,9,0,47,32
2018-03-10 2:00,-0.1,0,0,0,0,0,0,0,0,0,60,40
2018-03-10 3:00,-0.8,0,0,0,0,0,0,0,0,0,67,38
2018-03-10 4:00,-1.2,0,0,0,0,0,0,0,0,0,78,45
2018-03-10 5:00,-0.4,0,0,0,0,0,0,0,0,0,128,86
2018-03-10 6:00,-1.2,0,0,0,0,0,0,0,0,0,98,59
2018-03-10 7:00,-0.6,0,0,0,25200,25.2,0,0,0,0,70,39
2018-03-10 8:00,0.5,0,0,0.12,218400,218.4,9,9,6,0,68,50
2018-03-10 9:00,2.1,0,0.2,0.46,316800,316.8,1,1,8,0,70,47
2018-03-10 10:00,3.8,0,0.7,0.97,472800,472.8,7,7,6,0,51,37
2018-03-10 11:00,4,0,0.8,1.23,1220400,1220.4,6,6,5,0,42,32
2018-03-10 12:00,6.5,0,1,2.1,1249200,1249.2,1,1,5,0,43,35
2018-03-10 13:00,8.9,0,1,2.22,1166400,1166.4,1,1,5,0,39,23
2018-03-10 14:00,9.5,0,1,2.21,967200,967.2,0,0,0,0,40,24
2018-03-10 15:00,9.9,0,1,1.94,702000,702,0,0,0,0,38,18
2018-03-10 16:00,9.1,0,1,1.45,375600,375.6,0,0,0,0,39,13
2018-03-10 17:00,7.5,0,1,0.87,123600,123.6,0,0,0,0,30,9
2018-03-10 18:00,5.7,0,0.7,0.34,13200,13.2,0,0,0,0,22,6
2018-03-10 19:00,4.6,0,0,0.03,0,0,0,0,13,0,20,4
2018-03-10 20:00,5,0,0,0,0,0,0,10,6,0,27,16
2018-03-10 21:00,4.8,0,0,0,0,0,9,9,6,0,27,14
2018-03-10 22:00,4.4,0,0,0,0,0,0,10,8,0,26,11
2018-03-10 23:00,4.6,0,0,0,0,0,0,10,5,0,25,11
2018-03-11 0:00,4.5,0,0,0,0,0,9,9,0,0,27,14
2018-03-11 1:00,4.6,0,0,0,0,0,0,10,4,0,29,12
2018-03-11 2:00,4.1,0,0,0,0,0,0,2,4,0,25,10
2018-03-11 3:00,3.3,0,0,0,0,0,8,8,3,0,23,10
2018-03-11 4:00,3.3,0,0,0,0,0,9,9,5,0,41,22
2018-03-11 5:00,3.8,0,0,0,0,0,9,9,5,0,46,25
2018-03-11 6:00,3.4,0,0,0,0,0,8,8,5,0,54,32
2018-03-11 7:00,2.6,0,0,0,21600,21.6,6,6,5,0,70,46
2018-03-11 8:00,3.2,0,0,0.17,171600,171.6,1,1,6,0,85,59
2018-03-11 9:00,5.2,0,1,0.69,283200,283.2,1,1,6,0,95,72
2018-03-11 10:00,7.1,0,1,1.33,921600,921.6,2,2,5,0,89,80
2018-03-11 11:00,8.8,0,1,1.55,1180800,1180.8,1,1,5,0,81,65
2018-03-11 12:00,10.6,0,1,2.13,1152000,1152,0,0,0,0,87,61
2018-03-11 13:00,11.4,0,1,2.21,1138800,1138.8,0,0,0,0,72,48
2018-03-11 14:00,12.3,0,1,2.22,1002000,1002,0,0,0,0,54,39
2018-03-11 15:00,12.6,0,1,2,753600,753.6,0,0,0,0,60,36
2018-03-11 16:00,12.3,0,1,1.58,415200,415.2,0,0,0,0,66,34
2018-03-11 17:00,10.9,0,1,1,117600,117.6,0,0,0,0,48,25
2018-03-11 18:00,9.1,0,1,0.43,12000,12,0,0,0,0,59,36
2018-03-11 19:00,7,0,0.1,0.04,0,0,0,0,0,0,79,56
2018-03-11 20:00,5.9,0,0,0,0,0,0,0,0,0,90,70
2018-03-11 21:00,4.2,0,0,0,0,0,0,0,0,0,89,73
2018-03-11 22:00,2.5,0,0,0,0,0,0,0,0,0,80,61
2018-03-11 23:00,1.5,0,0,0,0,0,0,0,0,0,72,44
2018-03-12 0:00,1.3,0,0,0,0,0,0,0,0,0,59,35
2018-03-12 1:00,1.2,0,0,0,0,0,0,0,0,0,51,34
2018-03-12 2:00,0.7,0,0,0,0,0,0,0,0,0,42,36
2018-03-12 3:00,0.6,0,0,0,0,0,0,0,0,0,50,32
2018-03-12 4:00,0.4,0,0,0,0,0,0,0,0,0,57,47
2018-03-12 5:00,0.3,0,0,0,0,0,0,0,0,0,58,48
2018-03-12 6:00,1,0,0,0,0,0,5,5,16,0,58,49
2018-03-12 7:00,1.5,0,0,0,8400,8.4,6,6,16,0,66,54
2018-03-12 8:00,2.4,0,0,0.13,104400,104.4,5,5,11,0,88,70
2018-03-12 9:00,4.6,0,0,0.45,387600,387.6,3,3,10,0,93,80
2018-03-12 10:00,8.2,0,0.4,0.98,691200,691.2,2,2,10,0,99,83
2018-03-12 11:00,9.4,0,1,1.43,870000,870,0,0,0,0,115,83
